0.099	9e+22
0.098	9e+22
0.097	1e+23
0.096	1e+23
0.095	1e+23
0.094	1e+23
0.093	1e+23
0.092	1.1e+23
0.091	1.1e+23
0.09	1.1e+23
0.089	1.2e+23
0.088	1.2e+23
0.087	1.2e+23
0.086	1.2e+23
0.085	1.2e+23
0.084	1.3e+23
0.083	1.3e+23
0.082	1.4e+23
0.081	1.4e+23
0.08	1.4e+23
0.079	1.4e+23
0.078	1.4e+23
0.077	1.5e+23
0.076	1.5e+23
0.075	1.6e+23
0.074	1.6e+23
0.073	1.7e+23
0.072	1.7e+23
0.071	1.7e+23
0.07	1.8e+23
0.069	1.8e+23
0.068	1.9e+23
0.067	1.9e+23
0.066	2e+23
0.065	2e+23
0.064	2e+23
0.063	2.2e+23
0.062	2.2e+23
0.061	2.2e+23
0.06	2.2e+23
0.059	2.3e+23
0.058	2.4e+23
0.057	2.4e+23
0.056	2.5e+23
0.055	2.6e+23
0.054	2.6e+23
0.053	2.7e+23
0.052	2.7e+23
0.051	2.8e+23
0.05	2.9e+23
0.049	2.9e+23
0.048	3e+23
0.047	3.1e+23
0.046	3.1e+23
0.045	3.2e+23
0.044	3.3e+23
0.043	3.4e+23
0.042	3.4e+23
0.041	3.6e+23
0.04	3.5e+23
0.039	3.6e+23
0.038	3.8e+23
0.037	3.9e+23
0.036	3.9e+23
0.035	4.1e+23
0.034	4.1e+23
0.033	4.3e+23
0.032	4.4e+23
0.031	4.5e+23
0.03	4.6e+23
0.029	4.7e+23
0.028	4.8e+23
0.027	4.9e+23
0.026	5e+23
0.025	5.1e+23
0.024	5.2e+23
0.023	5.4e+23
0.022	5.5e+23
0.021	5.6e+23
0.02	5.7e+23
0.019	5.9e+23
0.018	6.1e+23
0.017	6.2e+23
0.016	6.4e+23
0.015	6.5e+23
0.014	6.6e+23
0.013	6.7e+23
0.012	6.9e+23
0.011	7.1e+23
0.01	7.2e+23
0.009	7.5e+23
0.008	7.6e+23
0.007	7.9e+23
0.006	7.9e+23
0.005	8.2e+23
0.004	8.4e+23
0.003	8.5e+23
0.002	8.7e+23
0.001	8.8e+23
0.0	8.9e+23
