"Storage 011951 PM - RawData - C:\Users\Kyung\Feb102011\UV\File 110210 011951 PM.spc"
"Wavelength nm.","T%"
561.50,84.33838
562.00,84.29871
562.50,84.21173
563.00,84.19037
563.50,83.99811
564.00,84.01031
564.50,83.94470
565.00,83.85773
565.50,83.76465
566.00,83.77991
566.50,83.69598
567.00,83.67157
567.50,83.56171
568.00,83.58307
568.50,83.45337
569.00,83.37860
569.50,83.21838
570.00,83.21381
570.50,83.11157
571.00,83.05664
571.50,83.00629
572.00,82.95898
572.50,82.88116
573.00,82.74231
573.50,82.66449
574.00,82.56531
574.50,82.50275
575.00,82.43561
575.50,82.38678
576.00,82.28912
576.50,82.26471
577.00,82.20978
577.50,82.17163
578.00,82.16553
578.50,82.09076
579.00,81.97021
579.50,81.85272
580.00,81.84204
580.50,81.74133
581.00,81.64063
581.50,81.73218
582.00,81.57959
582.50,81.62689
583.00,81.51093
583.50,81.43311
584.00,81.37970
584.50,81.33545
585.00,81.26068
585.50,81.28052
586.00,81.19812
586.50,81.16913
587.00,81.08215
587.50,81.01959
588.00,81.08826
588.50,80.96008
589.00,80.84869
589.50,80.89294
590.00,80.77087
590.50,80.65796
591.00,80.68390
591.50,80.62439
592.00,80.58624
592.50,80.58167
593.00,80.48859
593.50,80.47485
594.00,80.49316
594.50,80.43365
595.00,80.34363
595.50,80.31464
596.00,80.23224
596.50,80.24445
597.00,80.13458
597.50,80.10864
598.00,80.04913
598.50,79.96979
599.00,79.90112
599.50,79.93469
600.00,79.82483
600.50,79.87213
601.00,79.76074
601.50,79.73938
602.00,79.69818
602.50,79.61426
603.00,79.58984
603.50,79.67682
604.00,79.58984
604.50,79.52576
605.00,79.50592
605.50,79.46930
606.00,79.41284
606.50,79.49219
607.00,79.34723
607.50,79.34723
608.00,79.26331
608.50,79.24194
609.00,79.20074
609.50,79.12750
610.00,79.10767
610.50,79.08783
611.00,79.07104
611.50,79.01917
612.00,78.98407
612.50,78.98102
613.00,78.92761
613.50,78.91541
614.00,78.88794
614.50,78.83911
615.00,78.81775
615.50,78.80859
616.00,78.81317
616.50,78.71399
617.00,78.73230
617.50,78.67584
618.00,78.65753
618.50,78.65448
619.00,78.67432
619.50,78.62854
620.00,78.63617
620.50,78.55377
621.00,78.63464
621.50,78.53699
622.00,78.53088
622.50,78.51410
623.00,78.48511
623.50,78.46222
624.00,78.39966
624.50,78.36456
625.00,78.45917
625.50,78.39355
626.00,78.37982
626.50,78.28064
627.00,78.33405
627.50,78.30505
628.00,78.30048
628.50,78.34320
629.00,78.30658
629.50,78.27454
630.00,78.25928
630.50,78.30353
631.00,78.24860
631.50,78.17383
632.00,78.18909
632.50,78.14636
633.00,78.16620
633.50,78.12042
634.00,78.14331
634.50,78.08990
635.00,78.10822
635.50,78.04718
636.00,78.08533
636.50,78.06549
637.00,78.00598
637.50,78.06549
638.00,78.01514
638.50,77.98004
639.00,78.00903
639.50,77.98157
640.00,78.08075
640.50,77.98767
641.00,78.07312
641.50,78.07159
642.00,77.95258
642.50,77.91138
643.00,77.90070
643.50,77.96021
644.00,77.97852
644.50,77.96326
645.00,77.95715
645.50,77.99988
646.00,77.92206
646.50,77.93732
647.00,77.95105
647.50,77.95410
648.00,77.86407
648.50,77.93427
649.00,77.87323
649.50,77.92053
650.00,77.88696
650.50,77.97089
651.00,77.93884
651.50,77.90833
652.00,77.98157
652.50,77.97699
653.00,77.97852
653.50,77.99072
654.00,78.06549
654.50,77.98157
655.00,77.96478
655.50,78.02124
656.00,78.02429
656.50,78.05176
657.00,78.02734
657.50,78.02734
658.00,78.06396
658.50,77.97241
659.00,78.04413
659.50,77.98767
660.00,77.99683
660.50,77.99835
661.00,78.01666
661.50,78.03955
662.00,78.05786
662.50,78.07465
663.00,78.04413
663.50,78.07312
664.00,78.18756
664.50,78.08228
665.00,78.05939
665.50,78.10059
666.00,78.16620
666.50,78.11279
667.00,78.21350
667.50,78.15399
668.00,78.06549
668.50,78.05786
669.00,78.07159
669.50,78.07770
670.00,78.14941
670.50,78.21198
671.00,78.12653
671.50,78.24097
672.00,78.30963
672.50,78.26996
673.00,78.29895
673.50,78.25012
674.00,78.29285
674.50,78.33862
675.00,78.29285
675.50,78.28979
676.00,78.37524
676.50,78.37524
677.00,78.40881
677.50,78.41187
678.00,78.42865
678.50,78.45917
679.00,78.50494
679.50,78.58887
680.00,78.57971
680.50,78.53241
681.00,78.68347
681.50,78.57819
682.00,78.65448
682.50,78.73077
683.00,78.68958
683.50,78.67432
684.00,78.72772
684.50,78.77197
685.00,78.71704
685.50,78.74756
686.00,78.77502
686.50,78.90625
687.00,78.90167
687.50,78.81775
688.00,78.86505
688.50,78.79181
689.00,78.84979
689.50,78.81775
690.00,78.80554
690.50,78.84369
691.00,78.84369
691.50,78.89862
692.00,78.99475
692.50,78.97949
693.00,79.04968
693.50,79.10156
694.00,79.03137
694.50,79.01459
695.00,78.95050
695.50,79.17786
696.00,79.15039
696.50,79.19617
697.00,79.16260
697.50,79.26788
698.00,79.24805
698.50,79.31824
699.00,79.38843
699.50,79.35791
700.00,79.38843
700.50,79.48456
701.00,79.43573
701.50,79.45251
702.00,79.42352
702.50,79.52576
703.00,79.51050
703.50,79.47845
704.00,79.57611
704.50,79.60358
705.00,79.57458
705.50,79.66614
706.00,79.70428
706.50,79.65546
707.00,79.68140
707.50,79.68445
708.00,79.86298
708.50,79.88281
709.00,79.91486
709.50,79.98199
710.00,79.89807
710.50,79.99573
711.00,80.05219
711.50,80.03540
712.00,80.07507
712.50,80.08881
713.00,80.14984
713.50,80.16968
714.00,80.20020
714.50,80.14221
715.00,80.22766
715.50,80.23682
716.00,80.22003
716.50,80.35583
717.00,80.32532
717.50,80.37109
718.00,80.38788
718.50,80.46417
719.00,80.42450
719.50,80.44434
720.00,80.48859
720.50,80.60760
721.00,80.48553
721.50,80.67017
722.00,80.72357
722.50,80.66254
723.00,80.67017
723.50,80.67169
724.00,80.69458
724.50,80.72815
725.00,80.78308
725.50,80.80292
726.00,80.91278
726.50,80.94177
727.00,80.82428
727.50,80.85785
728.00,81.01044
728.50,80.92346
729.00,81.01807
729.50,81.05469
730.00,81.06079
730.50,81.02570
731.00,81.03180
731.50,81.23932
732.00,81.28662
732.50,81.20728
733.00,81.37817
733.50,81.39648
734.00,81.42090
734.50,81.43311
735.00,81.51550
735.50,81.52466
736.00,81.59790
736.50,81.59943
737.00,81.53687
737.50,81.64978
738.00,81.69403
738.50,81.76575
739.00,81.67267
739.50,81.76727
740.00,81.82220
740.50,81.86798
741.00,81.95496
741.50,81.96869
742.00,81.99005
742.50,82.04193
743.00,82.00226
743.50,82.15179
744.00,82.19604
744.50,82.17468
745.00,82.13196
745.50,82.17468
746.00,82.18079
746.50,82.31506
747.00,82.31049
747.50,82.43866
748.00,82.39899
748.50,82.38983
749.00,82.37762
749.50,82.49207
750.00,82.69653
750.50,82.72858
751.00,82.77740
751.50,82.66907
752.00,82.65839
752.50,82.73315
753.00,82.67517
753.50,82.85675
754.00,82.79724
