"Storage 122532 PM - RawData - C:\Users\Kyung\Sep072011\File 110907 122532 PM.spc"
"Wavelength nm.","T%"
505.00,85.79254
505.50,85.73761
506.00,85.96039
506.50,85.99548
507.00,86.20148
507.50,86.37390
508.00,86.28235
508.50,86.43646
509.00,86.56769
509.50,86.44867
510.00,86.78436
510.50,86.79352
511.00,87.10785
511.50,86.93390
512.00,86.93085
512.50,87.27570
513.00,87.35199
513.50,87.50000
514.00,87.65564
514.50,87.66785
515.00,87.68616
515.50,87.91962
516.00,87.79602
516.50,88.03253
517.00,87.85858
517.50,88.15765
518.00,88.18054
518.50,88.52386
519.00,88.33923
519.50,88.66119
520.00,88.82599
520.50,88.81989
521.00,88.79395
521.50,88.88550
522.00,89.03503
522.50,89.43176
523.00,88.97400
523.50,89.42719
524.00,89.33563
524.50,89.35242
525.00,89.39819
525.50,89.27155
526.00,89.58740
526.50,89.73846
527.00,89.70642
527.50,89.74762
528.00,89.91241
528.50,90.10468
529.00,90.20996
529.50,90.12299
530.00,90.18860
530.50,90.29694
531.00,90.35339
531.50,90.45258
532.00,90.53192
532.50,90.48462
533.00,90.57770
533.50,90.64636
534.00,90.79895
534.50,90.79285
535.00,90.93781
535.50,90.77911
536.00,90.79132
536.50,91.02173
537.00,91.02173
537.50,91.09039
538.00,91.13464
538.50,91.22467
539.00,91.34674
539.50,91.43677
540.00,91.34369
540.50,91.15753
541.00,91.37573
541.50,91.48102
542.00,91.47034
542.50,91.41693
543.00,91.54663
543.50,91.67175
544.00,91.69922
544.50,91.84265
545.00,91.83655
545.50,91.59088
546.00,92.10510
546.50,91.83350
547.00,91.99829
547.50,91.69312
548.00,92.11273
548.50,91.89148
549.00,92.05017
549.50,91.81213
550.00,91.97998
550.50,91.83350
551.00,92.07306
551.50,92.01813
552.00,92.23175
552.50,91.90369
553.00,92.02576
553.50,91.85028
554.00,92.05017
554.50,92.22717
555.00,92.07916
555.50,92.04254
556.00,91.99829
556.50,92.14783
557.00,91.77551
557.50,92.08069
558.00,92.15088
558.50,92.13715
559.00,92.16614
559.50,92.27142
560.00,92.14172
560.50,92.06848
561.00,91.89911
561.50,91.97235
562.00,91.95099
562.50,92.07916
563.00,92.33246
563.50,92.14020
564.00,92.05933
564.50,92.03796
565.00,91.88843
565.50,91.85638
566.00,92.09442
566.50,92.02118
567.00,91.99677
567.50,91.98608
568.00,91.74805
568.50,91.96930
569.00,91.81213
569.50,91.76941
570.00,91.62445
570.50,91.57562
571.00,91.87927
571.50,91.75720
572.00,91.55579
572.50,91.81824
573.00,91.33301
573.50,91.78619
574.00,91.55273
574.50,91.30249
575.00,91.32080
575.50,91.18958
576.00,91.40015
576.50,91.32385
577.00,91.32996
577.50,91.22620
578.00,91.14380
578.50,90.92865
579.00,91.01715
579.50,90.98206
580.00,91.08887
580.50,90.95154
581.00,90.85999
581.50,90.90729
582.00,90.97595
582.50,90.82794
583.00,90.87524
583.50,90.69977
584.00,90.58380
584.50,90.73792
585.00,90.49225
585.50,90.45868
586.00,90.47546
586.50,90.27710
587.00,90.16876
587.50,90.23743
588.00,90.17334
588.50,90.09857
589.00,90.04974
589.50,90.18860
590.00,90.03448
590.50,89.93073
591.00,89.99634
591.50,89.90479
592.00,89.77051
592.50,89.79492
593.00,89.76898
593.50,89.74915
594.00,89.56604
594.50,89.37378
595.00,89.39819
595.50,89.29596
596.00,89.52332
596.50,89.53400
597.00,89.16168
597.50,89.18457
598.00,89.16473
598.50,89.01062
599.00,88.83820
599.50,88.98163
600.00,88.84277
600.50,89.03961
601.00,88.83514
601.50,88.79089
602.00,88.42316
602.50,88.47046
603.00,88.56201
603.50,88.21564
604.00,88.43536
604.50,88.45520
605.00,88.15460
605.50,88.20190
606.00,88.03864
606.50,88.08899
607.00,87.98828
607.50,87.88605
608.00,87.96387
608.50,87.64648
609.00,87.55493
609.50,87.66174
610.00,87.54730
610.50,87.37183
611.00,87.51984
611.50,87.19635
612.00,87.31384
612.50,87.28943
613.00,87.13531
613.50,86.80420
614.00,86.82556
614.50,86.97052
615.00,86.79047
615.50,86.94305
616.00,86.66382
616.50,86.61346
617.00,86.62720
617.50,86.47461
618.00,86.57532
618.50,86.42578
619.00,86.54633
619.50,86.17554
620.00,85.98938
620.50,86.32965
621.00,86.03821
621.50,85.97107
622.00,85.97107
622.50,85.69794
623.00,85.93445
623.50,85.80933
624.00,85.58807
624.50,85.45532
625.00,85.78949
625.50,85.60333
626.00,85.50568
626.50,85.32715
627.00,85.28290
627.50,85.16846
628.00,85.48279
628.50,85.16541
629.00,85.13336
629.50,85.11963
630.00,84.98993
630.50,84.84497
631.00,84.84955
631.50,84.75647
632.00,84.56726
632.50,84.71832
633.00,84.66797
633.50,84.46350
634.00,84.67255
634.50,84.54895
635.00,84.40857
635.50,84.35974
636.00,84.34906
636.50,84.08203
637.00,84.17969
637.50,84.13391
638.00,83.94623
638.50,83.72040
639.00,83.87909
639.50,83.57849
640.00,83.58307
640.50,83.81958
641.00,83.56781
641.50,83.54034
642.00,83.49457
642.50,83.30078
643.00,83.33130
643.50,83.37250
644.00,83.35571
644.50,83.05969
645.00,83.15277
645.50,83.04291
646.00,82.90253
646.50,83.01239
647.00,82.81555
647.50,82.85065
648.00,82.63550
648.50,82.66296
649.00,82.50275
649.50,82.58209
650.00,82.67365
650.50,82.32880
651.00,82.64923
651.50,82.24792
652.00,82.45087
652.50,82.35474
653.00,82.38525
653.50,82.19299
654.00,82.18231
654.50,82.12891
655.00,82.04193
655.50,81.96564
656.00,81.96259
656.50,81.85425
657.00,82.14417
657.50,81.75507
658.00,81.56891
658.50,81.82373
659.00,81.65741
659.50,81.54297
660.00,81.65283
660.50,81.38885
661.00,81.37207
661.50,81.38428
662.00,81.43921
662.50,81.37360
663.00,81.23169
663.50,81.39343
664.00,81.24237
664.50,81.17523
665.00,81.05927
665.50,81.12183
666.00,81.10352
666.50,81.14319
667.00,80.77393
667.50,80.82886
668.00,81.04553
668.50,80.94025
669.00,80.67322
669.50,80.67017
670.00,80.91278
670.50,80.74341
671.00,80.57098
671.50,80.42908
672.00,80.40161
672.50,80.61829
673.00,80.62439
673.50,80.27496
