"Storage 010818 PM - RawData - C:\Users\Celal\File 110210 010818 PM.spc"
"Wavelength nm.","T%"
560.50,89.26697
561.00,89.36310
561.50,89.43787
562.00,89.42108
562.50,89.50043
563.00,89.53857
563.50,89.64386
564.00,89.59351
564.50,89.71863
565.00,89.77203
565.50,89.79797
566.00,89.89105
566.50,89.93530
567.00,89.99023
567.50,90.12299
568.00,90.11536
568.50,90.13367
569.00,90.15503
569.50,90.23895
570.00,90.35645
570.50,90.30304
571.00,90.39307
571.50,90.42053
572.00,90.45563
572.50,90.49530
573.00,90.59753
573.50,90.53650
574.00,90.55786
574.50,90.66620
575.00,90.73486
575.50,90.74554
576.00,90.80353
576.50,90.88745
577.00,90.93170
577.50,90.97290
578.00,90.96985
578.50,91.05530
579.00,91.02325
579.50,91.00494
580.00,91.05225
580.50,91.06750
581.00,91.13617
581.50,91.27045
582.00,91.19720
582.50,91.33453
583.00,91.37421
583.50,91.40320
584.00,91.31927
584.50,91.42151
585.00,91.39557
585.50,91.52069
586.00,91.49475
586.50,91.53900
587.00,91.55121
587.50,91.68854
588.00,91.66870
588.50,91.70990
589.00,91.70685
589.50,91.62292
590.00,91.74500
590.50,91.74652
591.00,91.70227
591.50,91.83960
592.00,91.75873
592.50,91.85486
593.00,91.92963
593.50,91.93573
594.00,91.94641
594.50,91.89911
595.00,91.98608
595.50,91.92505
596.00,91.93268
596.50,91.90063
597.00,92.06543
597.50,91.99219
598.00,92.03491
598.50,92.07001
599.00,92.04254
599.50,91.98914
600.00,92.10815
600.50,92.09595
601.00,92.07153
601.50,92.06238
602.00,92.09290
602.50,92.10052
603.00,92.26379
603.50,92.18445
604.00,92.22870
604.50,92.21649
605.00,92.25769
605.50,92.18445
606.00,92.25311
606.50,92.25311
607.00,92.30347
607.50,92.26532
608.00,92.31110
608.50,92.24243
609.00,92.26990
609.50,92.29279
610.00,92.23480
610.50,92.25769
611.00,92.31415
611.50,92.30499
612.00,92.30042
612.50,92.39807
613.00,92.33246
613.50,92.36145
614.00,92.41638
614.50,92.26532
615.00,92.35535
615.50,92.33246
616.00,92.34467
616.50,92.26990
617.00,92.38586
617.50,92.30042
618.00,92.27448
618.50,92.26685
619.00,92.25464
619.50,92.32178
620.00,92.29279
620.50,92.34009
621.00,92.30804
621.50,92.32025
622.00,92.27753
622.50,92.31110
623.00,92.30652
623.50,92.30499
624.00,92.13867
624.50,92.22107
625.00,92.24854
625.50,92.13715
626.00,92.19513
626.50,92.13257
627.00,92.06543
627.50,92.20734
628.00,92.14935
628.50,92.07764
629.00,92.13257
629.50,92.13104
630.00,92.13715
630.50,92.18140
631.00,92.11884
631.50,92.09747
632.00,92.03644
632.50,92.03949
633.00,92.07153
633.50,92.03949
634.00,91.96930
634.50,91.94489
635.00,91.96014
635.50,91.83960
636.00,91.92352
636.50,91.90826
637.00,91.83655
637.50,91.86096
638.00,91.81213
638.50,91.84265
639.00,91.79382
639.50,91.74500
640.00,91.83044
640.50,91.72363
641.00,91.77856
641.50,91.77246
642.00,91.76788
642.50,91.63666
643.00,91.52069
643.50,91.57104
644.00,91.52069
644.50,91.49628
645.00,91.57104
645.50,91.54816
646.00,91.44440
646.50,91.54205
647.00,91.44440
647.50,91.34216
648.00,91.34369
648.50,91.25519
649.00,91.36200
649.50,91.32385
650.00,91.22314
650.50,91.30554
651.00,91.27808
651.50,91.26740
652.00,91.14380
652.50,91.19568
653.00,91.11176
653.50,91.13464
654.00,91.25214
654.50,91.12396
655.00,91.06598
655.50,91.00800
656.00,90.98969
656.50,90.99426
657.00,91.00342
657.50,91.01257
658.00,90.96985
658.50,90.85541
659.00,90.93781
659.50,90.77301
660.00,90.75623
660.50,90.75928
661.00,90.62653
661.50,90.57312
662.00,90.57617
662.50,90.61890
663.00,90.62042
663.50,90.63568
664.00,90.61432
664.50,90.58075
665.00,90.54718
665.50,90.37933
666.00,90.43121
666.50,90.37628
667.00,90.38696
667.50,90.28168
668.00,90.22675
668.50,90.17029
669.00,90.11993
669.50,90.02075
670.00,90.14130
670.50,90.15045
671.00,90.15198
671.50,90.02075
672.00,90.12756
672.50,90.02533
673.00,89.90173
673.50,89.89105
674.00,89.90326
674.50,89.84833
675.00,89.72473
675.50,89.78729
676.00,89.70795
676.50,89.65149
677.00,89.80560
677.50,89.63623
678.00,89.57825
678.50,89.60724
679.00,89.58282
679.50,89.53705
680.00,89.53857
680.50,89.52179
681.00,89.52179
681.50,89.52789
682.00,89.41956
682.50,89.47449
683.00,89.30664
683.50,89.32648
684.00,89.26239
684.50,89.17999
685.00,89.24255
685.50,89.20593
