4.00E-05	3.33E+12	1.84E+14	4.48E+13
4.04E-05	3.33E+12	1.83E+14	4.38E+13
4.08E-05	3.32E+12	1.82E+14	4.28E+13
4.12E-05	3.32E+12	1.82E+14	4.18E+13
4.16E-05	3.32E+12	1.81E+14	4.09E+13
4.20E-05	3.32E+12	1.81E+14	4.00E+13
4.24E-05	3.32E+12	1.80E+14	3.91E+13
4.28E-05	3.32E+12	1.80E+14	3.82E+13
4.32E-05	3.32E+12	1.79E+14	3.73E+13
4.36E-05	3.31E+12	1.79E+14	3.65E+13
4.40E-05	3.31E+12	1.78E+14	3.57E+13
4.44E-05	3.31E+12	1.77E+14	3.49E+13
4.48E-05	3.31E+12	1.77E+14	3.41E+13
4.52E-05	3.31E+12	1.76E+14	3.33E+13
4.56E-05	3.31E+12	1.76E+14	3.25E+13
4.60E-05	3.31E+12	1.75E+14	3.18E+13
4.64E-05	3.30E+12	1.75E+14	3.11E+13
4.68E-05	3.30E+12	1.74E+14	3.04E+13
4.72E-05	3.30E+12	1.74E+14	2.97E+13
4.76E-05	3.30E+12	1.73E+14	2.90E+13
4.80E-05	3.30E+12	1.72E+14	2.84E+13
4.84E-05	3.30E+12	1.72E+14	2.77E+13
4.88E-05	3.30E+12	1.71E+14	2.71E+13
4.92E-05	3.30E+12	1.71E+14	2.65E+13
4.96E-05	3.29E+12	1.70E+14	2.59E+13
5.00E-05	3.29E+12	1.70E+14	2.53E+13
5.04E-05	3.29E+12	1.69E+14	2.47E+13
5.08E-05	3.29E+12	1.69E+14	2.42E+13
5.12E-05	3.29E+12	1.68E+14	2.36E+13
5.16E-05	3.29E+12	1.68E+14	2.31E+13
5.20E-05	3.29E+12	1.67E+14	2.26E+13
5.24E-05	3.28E+12	1.67E+14	2.21E+13
5.28E-05	3.28E+12	1.66E+14	2.16E+13
5.32E-05	3.28E+12	1.65E+14	2.11E+13
5.36E-05	3.28E+12	1.65E+14	2.06E+13
5.40E-05	3.28E+12	1.64E+14	2.01E+13
5.44E-05	3.28E+12	1.64E+14	1.97E+13
5.48E-05	3.28E+12	1.63E+14	1.92E+13
5.52E-05	3.27E+12	1.63E+14	1.88E+13
5.56E-05	3.27E+12	1.62E+14	1.84E+13
5.60E-05	3.27E+12	1.62E+14	1.80E+13
5.64E-05	3.27E+12	1.61E+14	1.76E+13
5.68E-05	3.27E+12	1.61E+14	1.72E+13
5.72E-05	3.27E+12	1.60E+14	1.68E+13
5.76E-05	3.27E+12	1.60E+14	1.64E+13
5.80E-05	3.27E+12	1.59E+14	1.60E+13
5.84E-05	3.26E+12	1.59E+14	1.57E+13
5.88E-05	3.26E+12	1.58E+14	1.53E+13
5.92E-05	3.26E+12	1.58E+14	1.50E+13
5.96E-05	3.26E+12	1.57E+14	1.46E+13
6.00E-05	3.26E+12	1.57E+14	1.43E+13
6.04E-05	3.26E+12	1.56E+14	1.40E+13
6.08E-05	3.26E+12	1.56E+14	1.37E+13
6.12E-05	3.25E+12	1.55E+14	1.34E+13
6.16E-05	3.25E+12	1.55E+14	1.31E+13
6.20E-05	3.25E+12	1.54E+14	1.28E+13
6.24E-05	3.25E+12	1.54E+14	1.25E+13
6.28E-05	3.25E+12	1.53E+14	1.22E+13
6.32E-05	3.25E+12	1.53E+14	1.19E+13
6.36E-05	3.25E+12	1.52E+14	1.16E+13
6.40E-05	3.25E+12	1.52E+14	1.14E+13
6.44E-05	3.24E+12	1.51E+14	1.11E+13
6.48E-05	3.24E+12	1.51E+14	1.09E+13
6.52E-05	3.24E+12	1.51E+14	1.06E+13
6.56E-05	3.24E+12	1.50E+14	1.04E+13
6.60E-05	3.24E+12	1.50E+14	1.02E+13
6.64E-05	3.24E+12	1.49E+14	9.93E+12
6.68E-05	3.24E+12	1.49E+14	9.70E+12
6.72E-05	3.23E+12	1.48E+14	9.48E+12
6.76E-05	3.23E+12	1.48E+14	9.27E+12
6.80E-05	3.23E+12	1.47E+14	9.06E+12
6.84E-05	3.23E+12	1.47E+14	8.86E+12
6.88E-05	3.23E+12	1.46E+14	8.66E+12
6.92E-05	3.23E+12	1.46E+14	8.46E+12
6.96E-05	3.23E+12	1.45E+14	8.27E+12
7.00E-05	3.22E+12	1.45E+14	8.08E+12
7.04E-05	3.22E+12	1.44E+14	7.90E+12
7.08E-05	3.22E+12	1.44E+14	7.72E+12
7.12E-05	3.22E+12	1.44E+14	7.55E+12
7.16E-05	3.22E+12	1.43E+14	7.38E+12
7.20E-05	3.22E+12	1.43E+14	7.21E+12
7.24E-05	3.22E+12	1.42E+14	7.05E+12
7.28E-05	3.22E+12	1.42E+14	6.89E+12
7.32E-05	3.21E+12	1.41E+14	6.73E+12
7.36E-05	3.21E+12	1.41E+14	6.58E+12
7.40E-05	3.21E+12	1.40E+14	6.43E+12
7.44E-05	3.21E+12	1.40E+14	6.29E+12
7.48E-05	3.21E+12	1.40E+14	6.15E+12
7.52E-05	3.21E+12	1.39E+14	6.01E+12
7.56E-05	3.21E+12	1.39E+14	5.87E+12
7.60E-05	3.20E+12	1.38E+14	5.74E+12
7.64E-05	3.20E+12	1.38E+14	5.61E+12
7.68E-05	3.20E+12	1.37E+14	5.48E+12
7.72E-05	3.20E+12	1.37E+14	5.36E+12
7.76E-05	3.20E+12	1.37E+14	5.24E+12
7.80E-05	3.20E+12	1.36E+14	5.12E+12
7.84E-05	3.20E+12	1.36E+14	5.00E+12
7.88E-05	3.20E+12	1.35E+14	4.89E+12
7.92E-05	3.19E+12	1.35E+14	4.78E+12
7.96E-05	3.19E+12	1.34E+14	4.67E+12
8.00E-05	3.19E+12	1.34E+14	4.57E+12
8.04E-05	3.19E+12	1.34E+14	4.46E+12
8.08E-05	3.19E+12	1.33E+14	4.36E+12
8.12E-05	3.19E+12	1.33E+14	4.26E+12
8.16E-05	3.19E+12	1.32E+14	4.17E+12
8.20E-05	3.18E+12	1.32E+14	4.07E+12
8.24E-05	3.18E+12	1.31E+14	3.98E+12
8.28E-05	3.18E+12	1.31E+14	3.89E+12
8.32E-05	3.18E+12	1.31E+14	3.80E+12
8.36E-05	3.18E+12	1.30E+14	3.72E+12
8.40E-05	3.18E+12	1.30E+14	3.63E+12
8.44E-05	3.18E+12	1.29E+14	3.55E+12
8.48E-05	3.18E+12	1.29E+14	3.47E+12
8.52E-05	3.17E+12	1.29E+14	3.39E+12
8.56E-05	3.17E+12	1.28E+14	3.32E+12
8.60E-05	3.17E+12	1.28E+14	3.24E+12
8.64E-05	3.17E+12	1.27E+14	3.17E+12
8.68E-05	3.17E+12	1.27E+14	3.10E+12
8.72E-05	3.17E+12	1.27E+14	3.03E+12
8.76E-05	3.17E+12	1.26E+14	2.96E+12
